Identificador,Ronda,Agente,Estado,Puntaje,Politica
A,128,31,0,0,10-ventana
A,129,31,1,-1,10-ventana
A,130,31,0,0,10-ventana
A,131,31,0,0,7-ciclico
A,132,31,0,0,10-ventana
A,133,31,1,-1,10-ventana
A,134,31,0,0,10-ventana
A,135,31,1,-1,10-ventana
A,136,31,0,0,10-ventana
A,137,31,1,-1,10-ventana
A,138,31,0,0,10-ventana
A,139,31,0,0,10-ventana
A,140,31,0,0,10-ventana
A,141,31,1,-1,10-ventana
A,142,31,0,0,10-ventana
A,143,31,0,0,10-ventana
A,144,31,1,-1,10-ventana
A,145,31,0,0,10-ventana
A,146,31,1,-1,10-ventana
A,147,31,0,0,10-ventana
A,148,31,1,-1,8-ciclico
A,149,31,0,0,8-ciclico
A,150,31,1,-1,10-ventana
A,151,31,1,-1,8-ciclico
A,152,31,0,0,8-ciclico
A,153,31,0,0,10-ventana
A,154,31,0,0,2-ciclico-espejo
A,155,31,1,-1,10-ventana
A,156,31,0,0,10-ventana
A,157,31,0,0,10-ventana
A,158,31,0,0,10-ventana
A,159,31,1,-1,10-ventana
A,160,31,0,0,10-ventana
A,161,31,1,-1,10-ventana
A,162,31,1,-1,10-ventana
A,163,31,1,1,10-ventana
A,164,31,0,0,10-ventana
A,165,31,0,0,10-ventana
A,166,31,0,0,10-ventana
A,167,31,1,-1,10-ventana
A,168,31,0,0,10-ventana
A,169,31,0,0,10-ventana
A,170,31,1,-1,10-ventana
A,171,31,0,0,10-ventana
A,172,31,1,-1,10-ventana
A,173,31,0,0,10-ventana
A,174,31,0,0,10-ventana
A,175,31,0,0,10-ventana
A,176,31,1,-1,10-ventana
A,177,31,0,0,10-ventana
A,178,31,1,-1,10-ventana
A,179,31,0,0,10-ventana
A,180,31,0,0,10-ventana
A,181,31,1,-1,10-ventana
A,182,31,0,0,10-ventana
A,183,31,1,-1,10-ventana
A,184,31,0,0,10-ventana
A,185,31,1,-1,10-ventana
A,186,31,0,0,10-ventana
A,187,31,1,1,10-ventana
A,188,31,0,0,10-ventana
A,189,31,1,-1,10-ventana
A,190,31,0,0,10-ventana
A,191,31,1,-1,2-ciclico-espejo
A,192,31,1,-1,10-ventana
A,193,31,0,0,10-ventana
A,194,31,1,-1,10-ventana
A,195,31,0,0,10-ventana
A,196,31,1,-1,10-ventana
A,197,31,0,0,10-ventana
A,198,31,0,0,10-ventana
A,199,31,0,0,10-ventana
A,0,32,1,1,4-ciclico-espejo
A,1,32,1,-1,10-ciclico
A,2,32,0,0,4-ciclico-espejo
A,3,32,0,0,4-ciclico-espejo
A,4,32,0,0,4-ciclico-espejo
A,5,32,1,-1,4-ciclico-espejo
A,6,32,1,-1,10-ciclico
A,7,32,0,0,10-ciclico
A,8,32,0,0,10-ciclico
A,9,32,1,-1,10-ciclico
A,10,32,0,0,6-ciclico-espejo
A,11,32,1,-1,3-ciclico
A,12,32,1,1,3-ciclico
A,13,32,0,0,3-ciclico
A,14,32,1,1,3-ciclico
A,15,32,0,0,3-ciclico
A,16,32,0,0,3-ciclico
A,17,32,1,-1,6-ciclico-espejo
A,18,32,1,-1,3-ciclico
A,19,32,0,0,3-ciclico
A,20,32,1,-1,3-ciclico
A,21,32,0,0,6-ciclico-espejo
A,22,32,0,0,6-ciclico-espejo
A,23,32,1,-1,3-ciclico
A,24,32,0,0,6-ciclico-espejo
A,25,32,1,1,6-ciclico-espejo
A,26,32,1,-1,6-ciclico-espejo
A,27,32,1,-1,6-ciclico-espejo
A,28,32,1,1,6-ciclico-espejo
A,29,32,1,1,6-ciclico-espejo
A,30,32,1,1,4-ciclico-espejo
A,31,32,1,-1,3-ciclico
A,32,32,0,0,10-ciclico
A,33,32,1,-1,3-ciclico
A,34,32,0,0,3-ciclico
A,35,32,1,-1,3-ciclico
A,36,32,0,0,4-ciclico-espejo
A,37,32,0,0,4-ciclico-espejo
A,38,32,1,-1,4-ciclico-espejo
A,39,32,1,1,4-ciclico-espejo
A,40,32,1,1,6-ciclico-espejo
A,41,32,1,-1,4-ciclico-espejo
A,42,32,1,-1,3-ciclico
A,43,32,1,1,3-ciclico
A,44,32,1,1,3-ciclico
A,45,32,0,0,3-ciclico
A,46,32,1,-1,3-ciclico
A,47,32,0,0,3-ciclico
A,48,32,0,0,3-ciclico
A,49,32,0,0,3-ciclico
A,50,32,1,-1,3-ciclico
A,51,32,1,1,3-ciclico
A,52,32,0,0,6-ciclico-espejo
A,53,32,1,-1,3-ciclico
A,54,32,0,0,6-ciclico-espejo
A,55,32,1,-1,3-ciclico
A,56,32,0,0,3-ciclico
A,57,32,0,0,3-ciclico
A,58,32,1,1,3-ciclico
A,59,32,1,1,3-ciclico
A,60,32,0,0,3-ciclico
A,61,32,1,-1,3-ciclico
A,62,32,0,0,3-ciclico
A,63,32,1,-1,6-ciclico-espejo
A,64,32,1,-1,3-ciclico
A,65,32,0,0,6-ciclico-espejo
A,66,32,1,-1,6-ciclico-espejo
A,67,32,1,-1,6-ciclico-espejo
A,68,32,1,-1,4-ciclico-espejo
A,69,32,1,1,4-ciclico-espejo
A,70,32,1,1,4-ciclico-espejo
A,71,32,1,-1,4-ciclico-espejo
A,72,32,1,-1,3-ciclico
A,73,32,0,0,4-ciclico-espejo
A,74,32,0,0,4-ciclico-espejo
A,75,32,1,-1,3-ciclico
A,76,32,0,0,4-ciclico-espejo
A,77,32,1,-1,4-ciclico-espejo
A,78,32,1,-1,4-ciclico-espejo
A,79,32,1,1,4-ciclico-espejo
A,80,32,1,1,4-ciclico-espejo
A,81,32,1,1,4-ciclico-espejo
A,82,32,1,-1,4-ciclico-espejo
A,83,32,1,-1,3-ciclico
A,84,32,0,0,3-ciclico
A,85,32,1,-1,4-ciclico-espejo
A,86,32,1,-1,3-ciclico
A,87,32,0,0,3-ciclico
A,88,32,1,-1,4-ciclico-espejo
A,89,32,1,-1,4-ciclico-espejo
A,90,32,1,1,4-ciclico-espejo
A,91,32,1,1,4-ciclico-espejo
A,92,32,1,-1,4-ciclico-espejo
A,93,32,1,-1,4-ciclico-espejo
A,94,32,1,-1,3-ciclico
A,95,32,0,0,3-ciclico
A,96,32,1,-1,4-ciclico-espejo
A,97,32,1,1,3-ciclico
A,98,32,0,0,3-ciclico
A,99,32,1,-1,3-ciclico
A,100,32,0,0,3-ciclico
A,101,32,1,1,3-ciclico
A,102,32,1,-1,4-ciclico-espejo
A,103,32,1,-1,6-ciclico-espejo
A,104,32,1,-1,4-ciclico-espejo
A,105,32,1,1,3-ciclico
A,106,32,0,0,3-ciclico
A,107,32,1,-1,10-ciclico
A,108,32,0,0,4-ciclico-espejo
A,109,32,1,-1,4-ciclico-espejo
A,110,32,1,1,6-ciclico-espejo
A,111,32,1,-1,4-ciclico-espejo
A,112,32,1,1,4-ciclico-espejo
A,113,32,1,-1,6-ciclico-espejo
A,114,32,1,-1,6-ciclico-espejo
A,115,32,1,1,6-ciclico-espejo
A,116,32,1,-1,3-ciclico
A,117,32,0,0,3-ciclico
A,118,32,1,-1,3-ciclico
A,119,32,0,0,3-ciclico
A,120,32,0,0,3-ciclico
A,121,32,0,0,3-ciclico
A,122,32,1,-1,3-ciclico
A,123,32,0,0,3-ciclico
A,124,32,1,-1,3-ciclico
A,125,32,0,0,3-ciclico
A,126,32,0,0,6-ciclico-espejo
A,127,32,1,1,3-ciclico
A,128,32,0,0,6-ciclico-espejo
A,129,32,1,-1,6-ciclico-espejo
A,130,32,1,-1,6-ciclico-espejo
A,131,32,1,1,6-ciclico-espejo
A,132,32,1,1,6-ciclico-espejo
A,133,32,1,-1,3-ciclico
A,134,32,0,0,3-ciclico
A,135,32,1,-1,6-ciclico-espejo
A,136,32,1,1,6-ciclico-espejo
A,137,32,1,-1,6-ciclico-espejo
A,138,32,1,1,6-ciclico-espejo
A,139,32,1,-1,6-ciclico-espejo
A,140,32,1,-1,4-ciclico-espejo
A,141,32,1,-1,4-ciclico-espejo
A,142,32,1,1,3-ciclico
A,143,32,0,0,6-ciclico-espejo
A,144,32,1,-1,3-ciclico
A,145,32,0,0,3-ciclico
A,146,32,1,-1,3-ciclico
A,147,32,0,0,3-ciclico
A,148,32,1,-1,3-ciclico
A,149,32,0,0,3-ciclico
A,150,32,1,-1,6-ciclico-espejo
A,151,32,1,-1,6-ciclico-espejo
A,152,32,1,-1,6-ciclico-espejo
A,153,32,1,1,6-ciclico-espejo
A,154,32,0,0,6-ciclico-espejo
A,155,32,1,-1,3-ciclico
A,156,32,1,-1,3-ciclico
A,157,32,1,-1,3-ciclico
A,158,32,0,0,3-ciclico
A,159,32,1,-1,3-ciclico
A,160,32,0,0,3-ciclico
A,161,32,0,0,3-ciclico
A,162,32,0,0,3-ciclico
A,163,32,0,0,3-ciclico
A,164,32,1,1,3-ciclico
A,165,32,1,-1,6-ciclico-espejo
A,166,32,1,1,3-ciclico
A,167,32,1,-1,6-ciclico-espejo
A,168,32,1,1,3-ciclico
A,169,32,0,0,3-ciclico
A,170,32,1,-1,3-ciclico
A,171,32,0,0,4-ciclico-espejo
A,172,32,1,-1,6-ciclico-espejo
A,173,32,1,1,6-ciclico-espejo
A,174,32,1,1,6-ciclico-espejo
A,175,32,1,-1,6-ciclico-espejo
A,176,32,1,-1,6-ciclico-espejo
A,177,32,1,1,4-ciclico-espejo
A,178,32,1,-1,6-ciclico-espejo
A,179,32,1,1,4-ciclico-espejo
A,180,32,1,-1,4-ciclico-espejo
A,181,32,1,-1,3-ciclico
A,182,32,0,0,3-ciclico
A,183,32,1,-1,6-ciclico-espejo
A,184,32,1,1,6-ciclico-espejo
A,185,32,1,-1,6-ciclico-espejo
A,186,32,1,1,6-ciclico-espejo
A,187,32,1,1,3-ciclico
A,188,32,1,1,3-ciclico
A,189,32,1,-1,3-ciclico
A,190,32,0,0,6-ciclico-espejo
A,191,32,0,0,6-ciclico-espejo
A,192,32,1,-1,4-ciclico-espejo
A,193,32,1,1,6-ciclico-espejo
A,194,32,1,-1,6-ciclico-espejo
A,195,32,1,1,6-ciclico-espejo
A,196,32,1,-1,6-ciclico-espejo
A,197,32,1,1,6-ciclico-espejo
A,198,32,1,1,6-ciclico-espejo
A,199,32,1,1,6-ciclico-espejo
A,0,33,0,0,5-ciclico
A,1,33,1,-1,4-ventana
A,2,33,0,0,1-ventana-espejo
A,3,33,0,0,1-ventana-espejo
A,4,33,0,0,1-ventana-espejo
A,5,33,1,-1,1-ventana-espejo
A,6,33,1,-1,7-ventana
A,7,33,0,0,7-ventana
A,8,33,0,0,7-ventana
A,9,33,1,-1,7-ventana
A,10,33,0,0,7-ventana
A,11,33,0,0,7-ventana
A,12,33,0,0,7-ventana
A,13,33,0,0,7-ventana
A,14,33,1,1,7-ventana
A,15,33,1,1,7-ventana
A,16,33,1,-1,7-ventana
A,17,33,1,-1,7-ventana
A,18,33,0,0,7-ventana
A,19,33,1,1,7-ventana
A,20,33,1,-1,7-ventana
A,21,33,0,0,7-ventana
A,22,33,1,-1,1-ventana-espejo
A,23,33,1,-1,7-ventana
A,24,33,0,0,7-ventana
A,25,33,1,1,7-ventana
A,26,33,1,-1,5-ciclico
A,27,33,1,-1,7-ventana
A,28,33,0,0,7-ventana
A,29,33,0,0,7-ventana
A,30,33,0,0,7-ventana
A,31,33,1,-1,7-ventana
A,32,33,0,0,4-ventana
A,33,33,1,-1,4-ventana
A,34,33,0,0,4-ventana
A,35,33,1,-1,4-ventana
A,36,33,0,0,7-ventana
A,37,33,1,-1,1-ventana-espejo
A,38,33,1,-1,1-ventana-espejo
A,39,33,1,1,7-ventana
A,40,33,0,0,1-ventana-espejo
A,41,33,1,-1,1-ventana-espejo
A,42,33,1,-1,4-ventana
A,43,33,1,1,4-ventana
A,44,33,1,1,4-ventana
A,45,33,0,0,4-ventana
A,46,33,1,-1,4-ventana
A,47,33,1,1,4-ventana
A,48,33,1,-1,4-ventana
A,49,33,0,0,4-ventana
A,50,33,0,0,4-ventana
A,51,33,0,0,4-ventana
A,52,33,0,0,4-ventana
A,53,33,1,-1,4-ventana
A,54,33,0,0,7-ventana
A,55,33,0,0,7-ventana
A,56,33,1,-1,7-ventana
A,57,33,0,0,7-ventana
A,58,33,0,0,7-ventana
A,59,33,0,0,7-ventana
A,60,33,1,1,7-ventana
A,61,33,1,-1,7-ventana
A,62,33,0,0,7-ventana
A,63,33,1,-1,1-ventana-espejo
A,64,33,1,-1,7-ventana
A,65,33,0,0,7-ventana
A,66,33,1,-1,1-ventana-espejo
A,67,33,1,-1,1-ventana-espejo
A,68,33,1,-1,7-ventana
A,69,33,0,0,1-ventana-espejo
A,70,33,0,0,1-ventana-espejo
A,71,33,1,-1,7-ventana
A,72,33,1,-1,7-ventana
A,73,33,0,0,7-ventana
A,74,33,1,-1,1-ventana-espejo
A,75,33,1,-1,4-ventana
A,76,33,0,0,4-ventana
A,77,33,1,-1,1-ventana-espejo
A,78,33,1,-1,1-ventana-espejo
A,79,33,1,1,7-ventana
A,80,33,0,0,7-ventana
A,81,33,0,0,1-ventana-espejo
A,82,33,1,-1,1-ventana-espejo
A,83,33,1,-1,7-ventana
A,84,33,0,0,7-ventana
A,85,33,1,-1,1-ventana-espejo
A,86,33,1,-1,4-ventana
A,87,33,0,0,4-ventana
A,88,33,1,-1,7-ventana
A,89,33,0,0,7-ventana
A,90,33,0,0,7-ventana
A,91,33,1,1,7-ventana
A,92,33,0,0,7-ventana
A,93,33,0,0,7-ventana
A,94,33,1,-1,7-ventana
A,95,33,0,0,7-ventana
A,96,33,1,-1,7-ventana
A,97,33,0,0,7-ventana
A,98,33,0,0,7-ventana
A,99,33,0,0,7-ventana
A,100,33,0,0,7-ventana
A,101,33,0,0,7-ventana
A,102,33,1,-1,7-ventana
A,103,33,0,0,7-ventana
A,104,33,1,-1,7-ventana
A,105,33,0,0,7-ventana
A,106,33,0,0,7-ventana
A,107,33,1,-1,7-ventana
A,108,33,0,0,7-ventana
A,109,33,1,-1,7-ventana
A,110,33,0,0,1-ventana-espejo
A,111,33,1,-1,7-ventana
A,112,33,0,0,7-ventana
A,113,33,1,-1,1-ventana-espejo
A,114,33,1,-1,7-ventana
A,115,33,0,0,7-ventana
A,116,33,0,0,7-ventana
A,117,33,0,0,7-ventana
A,118,33,0,0,7-ventana
A,119,33,1,-1,7-ventana
A,120,33,0,0,7-ventana
A,121,33,1,-1,7-ventana
A,122,33,1,-1,7-ventana
A,123,33,1,1,7-ventana
A,124,33,1,-1,7-ventana
A,125,33,0,0,7-ventana
A,126,33,1,-1,7-ventana
A,127,33,0,0,7-ventana
A,128,33,0,0,7-ventana
A,129,33,1,-1,7-ventana
A,130,33,0,0,7-ventana
A,131,33,0,0,7-ventana
A,132,33,0,0,7-ventana
A,133,33,0,0,7-ventana
A,134,33,0,0,7-ventana
A,135,33,0,0,7-ventana
A,136,33,0,0,7-ventana
A,137,33,1,-1,7-ventana
A,138,33,0,0,4-ventana
A,139,33,1,-1,4-ventana
A,140,33,1,-1,4-ventana
A,141,33,0,0,4-ventana
A,142,33,1,1,4-ventana
A,143,33,0,0,7-ventana
A,144,33,1,-1,4-ventana
A,145,33,0,0,4-ventana
A,146,33,1,-1,7-ventana
A,147,33,0,0,7-ventana
A,148,33,1,-1,7-ventana
A,149,33,0,0,7-ventana
A,150,33,1,-1,1-ventana-espejo
A,151,33,1,-1,1-ventana-espejo
A,152,33,1,-1,7-ventana
A,153,33,0,0,7-ventana
A,154,33,1,1,7-ventana
A,155,33,0,0,7-ventana
A,156,33,1,-1,7-ventana
A,157,33,0,0,7-ventana
A,158,33,0,0,7-ventana
A,159,33,1,-1,7-ventana
A,160,33,1,1,7-ventana
A,161,33,1,-1,7-ventana
A,162,33,0,0,7-ventana
A,163,33,0,0,7-ventana
A,164,33,1,1,7-ventana
A,165,33,1,-1,7-ventana
A,166,33,0,0,7-ventana
A,167,33,1,-1,7-ventana
A,168,33,0,0,7-ventana
A,169,33,1,1,7-ventana
A,170,33,1,-1,7-ventana
A,171,33,0,0,7-ventana
A,172,33,1,-1,1-ventana-espejo
A,173,33,1,1,7-ventana
A,174,33,0,0,7-ventana
A,175,33,1,-1,7-ventana
A,176,33,0,0,7-ventana
A,177,33,0,0,7-ventana
A,178,33,1,-1,7-ventana
A,179,33,0,0,7-ventana
A,180,33,1,-1,7-ventana
A,181,33,1,-1,7-ventana
A,182,33,0,0,5-ciclico
A,183,33,1,-1,5-ciclico
A,184,33,0,0,7-ventana
A,185,33,1,-1,1-ventana-espejo
A,186,33,1,1,7-ventana
A,187,33,0,0,7-ventana
A,188,33,0,0,7-ventana
A,189,33,1,-1,7-ventana
A,190,33,0,0,7-ventana
A,191,33,1,-1,1-ventana-espejo
A,192,33,1,-1,7-ventana
A,193,33,0,0,7-ventana
A,194,33,1,-1,7-ventana
A,195,33,0,0,7-ventana
A,196,33,1,-1,1-ventana-espejo
A,197,33,1,1,7-ventana
A,198,33,0,0,7-ventana
A,199,33,0,0,7-ventana
A,0,34,0,0,10-ventana-espejo
A,1,34,1,-1,10-ventana
A,2,34,0,0,10-ventana-espejo
A,3,34,1,1,10-ventana-espejo
A,4,34,1,-1,10-ventana-espejo
A,5,34,1,-1,10-ventana-espejo
A,6,34,1,-1,10-ventana-espejo
A,7,34,1,-1,10-ventana-espejo
A,8,34,1,1,6-ventana-espejo
A,9,34,1,-1,10-ventana
A,10,34,0,0,8-ventana-espejo
A,11,34,1,-1,10-ventana-espejo
A,12,34,1,1,10-ventana
A,13,34,0,0,10-ventana
A,14,34,0,0,10-ventana
A,15,34,0,0,10-ventana
A,16,34,1,-1,10-ventana
A,17,34,1,-1,10-ventana
A,18,34,1,-1,10-ventana
A,19,34,0,0,10-ventana
A,20,34,1,-1,10-ventana
A,21,34,0,0,6-ventana-espejo
A,22,34,1,-1,8-ventana-espejo
A,23,34,1,-1,10-ventana
A,24,34,0,0,10-ventana
A,25,34,0,0,10-ventana
A,26,34,0,0,10-ventana
A,27,34,0,0,10-ventana
A,28,34,0,0,10-ventana
A,29,34,1,1,10-ventana
A,30,34,0,0,10-ventana
A,31,34,1,-1,10-ventana
A,32,34,0,0,10-ventana
A,33,34,1,-1,10-ventana
A,34,34,1,1,10-ventana
A,35,34,1,-1,10-ventana
A,36,34,0,0,10-ventana
A,37,34,1,-1,10-ventana
A,38,34,1,-1,10-ventana
A,39,34,0,0,10-ventana
A,40,34,0,0,10-ventana
A,41,34,0,0,10-ventana
A,42,34,0,0,10-ventana
A,43,34,0,0,10-ventana
A,44,34,0,0,10-ventana
A,45,34,0,0,10-ventana
A,46,34,1,-1,10-ventana
A,47,34,0,0,10-ventana
A,48,34,1,-1,10-ventana
A,49,34,1,1,10-ventana
A,50,34,1,-1,10-ventana
A,51,34,0,0,10-ventana
A,52,34,1,-1,10-ventana
A,53,34,1,-1,10-ventana
A,54,34,0,0,6-ventana-espejo
A,55,34,1,-1,10-ventana
A,56,34,0,0,10-ventana
A,57,34,1,-1,10-ventana
A,58,34,0,0,10-ventana
A,59,34,1,1,10-ventana
A,60,34,0,0,10-ventana
A,61,34,1,-1,10-ventana
A,62,34,0,0,10-ventana
A,63,34,1,-1,10-ventana
A,64,34,1,-1,10-ventana
A,65,34,0,0,10-ventana
A,66,34,1,-1,10-ventana
A,67,34,0,0,10-ventana
A,68,34,0,0,10-ventana
A,69,34,0,0,10-ventana
A,70,34,0,0,10-ventana
A,71,34,0,0,10-ventana
A,72,34,1,-1,10-ventana
A,73,34,0,0,10-ventana
A,74,34,1,-1,10-ventana
A,75,34,1,-1,10-ventana
A,76,34,0,0,10-ventana
A,77,34,1,-1,10-ventana
A,78,34,1,-1,10-ventana
A,79,34,0,0,10-ventana
A,80,34,0,0,10-ventana
A,81,34,0,0,10-ventana
A,82,34,1,-1,10-ventana
A,83,34,1,-1,10-ventana
A,84,34,0,0,10-ventana
A,85,34,1,-1,10-ventana
A,86,34,1,-1,10-ventana
A,87,34,0,0,10-ventana
A,88,34,1,-1,10-ventana
A,89,34,1,-1,10-ventana
A,90,34,0,0,10-ventana
A,91,34,0,0,10-ventana
A,92,34,0,0,10-ventana
A,93,34,1,-1,10-ventana
A,94,34,1,-1,10-ventana
A,95,34,0,0,10-ventana
A,96,34,1,-1,10-ventana
A,97,34,0,0,10-ventana
A,98,34,0,0,10-ventana
A,99,34,1,-1,10-ventana
A,100,34,1,-1,10-ventana
A,101,34,0,0,10-ventana
A,102,34,0,0,10-ventana
A,103,34,0,0,10-ventana
A,104,34,1,-1,10-ventana
A,105,34,1,1,10-ventana
A,106,34,0,0,10-ventana
A,107,34,1,-1,10-ventana
A,108,34,0,0,10-ventana
A,109,34,1,-1,10-ventana
A,110,34,0,0,10-ventana
A,111,34,1,-1,10-ventana
A,112,34,0,0,10-ventana
A,113,34,0,0,10-ventana
A,114,34,0,0,10-ventana
A,115,34,0,0,10-ventana
A,116,34,0,0,10-ventana
A,117,34,0,0,10-ventana
A,118,34,1,-1,10-ventana
A,119,34,0,0,10-ventana
A,120,34,1,1,10-ventana
A,121,34,0,0,10-ventana
A,122,34,1,-1,10-ventana
A,123,34,0,0,10-ventana
A,124,34,1,-1,10-ventana
A,125,34,1,1,10-ventana
A,126,34,1,-1,10-ventana
A,127,34,0,0,10-ventana
A,128,34,0,0,10-ventana
A,129,34,1,-1,10-ventana-espejo
A,130,34,1,-1,10-ventana
A,131,34,0,0,10-ventana-espejo
A,132,34,1,1,10-ventana-espejo
A,133,34,1,-1,10-ventana
A,134,34,0,0,10-ventana-espejo
A,135,34,1,-1,10-ventana
A,136,34,0,0,10-ventana-espejo
A,137,34,1,-1,10-ventana
A,138,34,0,0,10-ventana
A,139,34,0,0,10-ventana
A,140,34,0,0,10-ventana
A,141,34,1,-1,10-ventana
A,142,34,0,0,10-ventana
A,143,34,0,0,10-ventana
A,144,34,1,-1,10-ventana
A,145,34,0,0,10-ventana
A,146,34,1,-1,10-ventana
A,147,34,0,0,10-ventana
A,148,34,1,-1,10-ventana
A,149,34,0,0,10-ventana
A,150,34,1,-1,10-ventana
A,151,34,1,-1,10-ventana
A,152,34,0,0,10-ventana
A,153,34,0,0,10-ventana
A,154,34,0,0,10-ventana
A,155,34,1,-1,10-ventana
A,156,34,0,0,10-ventana
A,157,34,0,0,10-ventana
A,158,34,0,0,10-ventana
A,159,34,1,-1,10-ventana
A,160,34,0,0,10-ventana
A,161,34,1,-1,10-ventana
A,162,34,1,-1,10-ventana
A,163,34,1,1,10-ventana
A,164,34,0,0,10-ventana
A,165,34,0,0,10-ventana
A,166,34,0,0,10-ventana
A,167,34,1,-1,10-ventana
A,168,34,0,0,10-ventana
A,169,34,0,0,10-ventana
A,170,34,1,-1,10-ventana
A,171,34,0,0,10-ventana
A,172,34,1,-1,10-ventana
A,173,34,0,0,10-ventana
A,174,34,0,0,10-ventana
A,175,34,0,0,10-ventana
A,176,34,1,-1,10-ventana
A,177,34,0,0,10-ventana
A,178,34,1,-1,10-ventana
A,179,34,0,0,10-ventana
A,180,34,0,0,10-ventana
A,181,34,1,-1,10-ventana
A,182,34,0,0,10-ventana
A,183,34,1,-1,10-ventana
A,184,34,0,0,10-ventana
A,185,34,1,-1,10-ventana
A,186,34,0,0,10-ventana
A,187,34,1,1,10-ventana
A,188,34,0,0,10-ventana
A,189,34,1,-1,10-ventana
A,190,34,0,0,10-ventana
A,191,34,1,-1,10-ventana
A,192,34,1,-1,10-ventana
A,193,34,0,0,10-ventana
A,194,34,1,-1,10-ventana
A,195,34,0,0,10-ventana
A,196,34,1,-1,10-ventana
A,197,34,0,0,10-ventana
A,198,34,0,0,10-ventana
A,199,34,0,0,10-ventana
A,0,35,1,1,1-ventana-espejo
A,1,35,1,-1,8-ventana
A,2,35,0,0,1-ventana-espejo
A,3,35,0,0,4-ventana-espejo
A,4,35,1,-1,4-ventana-espejo
A,5,35,1,-1,4-ventana-espejo
A,6,35,1,-1,4-ventana-espejo
A,7,35,1,-1,8-ventana
A,8,35,0,0,7-ventana-espejo
A,9,35,1,-1,8-ventana
A,10,35,0,0,7-ventana-espejo
A,11,35,1,-1,8-ventana
A,12,35,0,0,8-ventana
A,13,35,0,0,8-ventana
A,14,35,0,0,8-ventana
A,15,35,1,1,8-ventana
A,16,35,1,-1,8-ventana
A,17,35,1,-1,8-ventana
A,18,35,1,-1,8-ventana
A,19,35,0,0,4-ventana-espejo
A,20,35,1,-1,8-ventana
A,21,35,0,0,4-ventana-espejo
A,22,35,1,-1,4-ventana-espejo
A,23,35,1,-1,8-ventana
A,24,35,0,0,4-ventana-espejo
A,25,35,1,1,4-ventana-espejo
A,26,35,1,-1,8-ventana
A,27,35,1,-1,8-ventana
A,28,35,0,0,4-ventana-espejo
A,29,35,1,1,8-ventana
A,30,35,0,0,8-ventana
A,31,35,1,-1,8-ventana
A,32,35,1,1,8-ventana
A,33,35,1,-1,8-ventana
A,34,35,0,0,8-ventana
A,35,35,1,-1,8-ventana
A,36,35,0,0,8-ventana
A,37,35,1,-1,1-ventana-espejo
A,38,35,1,-1,1-ventana-espejo
A,39,35,1,1,8-ventana
A,40,35,0,0,1-ventana-espejo
A,41,35,1,-1,1-ventana-espejo
A,42,35,1,-1,8-ventana
A,43,35,0,0,8-ventana
A,44,35,0,0,8-ventana
A,45,35,0,0,8-ventana
A,46,35,1,-1,8-ventana
A,47,35,1,1,8-ventana
A,48,35,1,-1,8-ventana
A,49,35,0,0,8-ventana
A,50,35,1,-1,8-ventana
A,51,35,1,1,8-ventana
A,52,35,1,-1,8-ventana
A,53,35,0,0,8-ventana
A,54,35,0,0,4-ventana-espejo
A,55,35,1,-1,8-ventana
A,56,35,0,0,8-ventana
A,57,35,1,-1,8-ventana
A,58,35,0,0,8-ventana
A,59,35,1,1,8-ventana
A,60,35,0,0,8-ventana
A,61,35,1,-1,8-ventana
A,62,35,0,0,8-ventana
A,63,35,1,-1,1-ventana-espejo
A,64,35,1,-1,8-ventana
A,65,35,0,0,8-ventana
A,66,35,1,-1,1-ventana-espejo
A,67,35,1,-1,1-ventana-espejo
A,68,35,1,-1,8-ventana
A,69,35,0,0,1-ventana-espejo
A,70,35,0,0,8-ventana
A,71,35,0,0,8-ventana
A,72,35,0,0,8-ventana
A,73,35,0,0,8-ventana
A,74,35,1,-1,1-ventana-espejo
A,75,35,1,-1,8-ventana
A,76,35,0,0,8-ventana
A,77,35,1,-1,1-ventana-espejo
A,78,35,1,-1,1-ventana-espejo
A,79,35,1,1,8-ventana
A,80,35,0,0,8-ventana
A,81,35,1,1,8-ventana
A,82,35,0,0,8-ventana
A,83,35,0,0,8-ventana
A,84,35,0,0,8-ventana
A,85,35,0,0,8-ventana
A,86,35,1,-1,8-ventana
A,87,35,1,1,8-ventana
A,88,35,1,-1,8-ventana
A,89,35,0,0,8-ventana
A,90,35,0,0,8-ventana
A,91,35,0,0,8-ventana
A,92,35,1,-1,8-ventana
A,93,35,0,0,8-ventana
A,94,35,0,0,8-ventana
A,95,35,0,0,8-ventana
A,96,35,1,-1,8-ventana
A,97,35,0,0,8-ventana
A,98,35,1,1,8-ventana
A,99,35,1,-1,8-ventana
A,100,35,0,0,8-ventana
A,101,35,0,0,8-ventana
A,102,35,1,-1,8-ventana
A,103,35,1,-1,8-ventana
A,104,35,0,0,8-ventana
A,105,35,0,0,8-ventana
A,106,35,0,0,8-ventana
A,107,35,1,-1,8-ventana
A,108,35,0,0,8-ventana
A,109,35,1,-1,8-ventana
A,110,35,0,0,4-ventana-espejo
A,111,35,1,-1,8-ventana
A,112,35,0,0,8-ventana
A,113,35,1,-1,8-ventana
A,114,35,0,0,8-ventana
A,115,35,0,0,1-ventana-espejo
A,116,35,1,-1,8-ventana
A,117,35,0,0,8-ventana
A,118,35,1,-1,8-ventana
A,119,35,0,0,8-ventana
A,120,35,1,1,8-ventana
A,121,35,1,-1,8-ventana
